0,label,score,Datetime,Text,Username,Hashtag
"{'label': 'Positive', 'score': 0.7852891683578491}",Positive,0.7852891683578491,2022-10-07 17:46:50+00:00,@IAmPoliticsGirl @TimRyan Tim will represent Ohioans and be a strong voice for the Buckeye State. #TimRyanforOhio #TimRyan #Ohio,4_macks,TimRyan
"{'label': 'Neutral', 'score': 0.5984387397766113}",Neutral,0.5984387397766113,2022-10-07 17:50:46+00:00,@RepTimRyan #TimRyan for Ohio!,nurseTTG,TimRyan
"{'label': 'Positive', 'score': 0.738563060760498}",Positive,0.738563060760498,2022-10-07 17:57:02+00:00,"Hey #OHIO! Vote for #TimRyan for Senate, and help get out the vote!  Go, fight, win! https://t.co/tkwRQNUbIJ",ecsbrooklyn,TimRyan
"{'label': 'Negative', 'score': 0.47580116987228394}",Negative,0.47580116987228394,2022-10-07 18:00:06+00:00,"@TimRyan The only reason #TimRyan is still in this race is that he's been effective in hiding his true record. He votes 100% with the #BidenAdministration - when he actually shows up to vote. #BidenFlation #bidenrecession #BidenGasCrisis 
https://t.co/yM1Sk0msl3",DrDaveSalisbury,TimRyan
"{'label': 'Neutral', 'score': 0.8756310939788818}",Neutral,0.8756310939788818,2022-10-07 18:11:13+00:00,#JDVance https://t.co/B1nPIBZnvV,fibromyalgiaAmy,JDVance
"{'label': 'Neutral', 'score': 0.6889076232910156}",Neutral,0.6889076232910156,2022-10-07 18:19:31+00:00,"#Ohio @DispatchAlerts @Enquirer @clevelanddotcom 
#ohsen
#TimRyan 
#jdvance https://t.co/jFfmcyAFjo",calvinkholsclaw,JDVance
"{'label': 'Neutral', 'score': 0.6889076232910156}",Neutral,0.6889076232910156,2022-10-07 18:19:31+00:00,"#Ohio @DispatchAlerts @Enquirer @clevelanddotcom 
#ohsen
#TimRyan 
#jdvance https://t.co/jFfmcyAFjo",calvinkholsclaw,TimRyan
"{'label': 'Positive', 'score': 0.8878523111343384}",Positive,0.8878523111343384,2022-10-07 18:32:06+00:00,"Adorable and positive. 
#Elections2022 #timryan #politics https://t.co/DTFFiDXv4O",Roshioshi,TimRyan
"{'label': 'Positive', 'score': 0.6383631825447083}",Positive,0.6383631825447083,2022-10-07 18:40:28+00:00,"Elect
#TimRYAN
for
SENATE!

Flip #OHIO Blue!

💙🌊💙🌊💙🌊💙🌊 https://t.co/slOwqdYkEb",redhed67,TimRyan
"{'label': 'Positive', 'score': 0.6606754660606384}",Positive,0.6606754660606384,2022-10-07 19:00:01+00:00,#TimRyan is the right choice for U.S. Senate in #Ohio https://t.co/9CiQqiO16V,BybloodofJesus,TimRyan
"{'label': 'Positive', 'score': 0.7900755405426025}",Positive,0.7900755405426025,2022-10-07 20:22:02+00:00,Let’s go!!!  Vote #TimRyan Ohio! https://t.co/wWJQqk4MyP,wk04,TimRyan
"{'label': 'Positive', 'score': 0.5831562280654907}",Positive,0.5831562280654907,2022-10-07 20:40:21+00:00,"I have to thank my Q neighbor for the useful yard signs which unintentionally inform me which anti-union candidates NOT to vote for ✊️
#VoteProLabor
#ProUnion
#Teamsters
#PROAct
Vote 4:
#TimRyan
#JohnFetterman 
#RaphaelWarnock
#CheriBeasley
#ValDemings
#MandelaBarnes
#MarkKelly https://t.co/QgQ8LUpH18",blckndgldfn,TimRyan
"{'label': 'Negative', 'score': 0.7424893379211426}",Negative,0.7424893379211426,2022-10-07 21:03:09+00:00,"While the fake, phony &amp; fraud...#TimRyan brags in his ads about agreeing with #Trump pn #China...know he voted to impeach Trump &amp; Ryan walked out on the #SOTU speech.",Headlines4You,TimRyan
"{'label': 'Negative', 'score': 0.6482603549957275}",Negative,0.6482603549957275,2022-10-07 21:32:59+00:00,"@hugolowell @GuardianUS Yup because #FPOTUS can identify with them: abortion loving, self admitted not too smart #HerschelWalker, with conman #MehmetOz, &amp; two faced #JDVance.",Up4Yes,JDVance
"{'label': 'Positive', 'score': 0.7541866898536682}",Positive,0.7541866898536682,2022-10-07 21:35:53+00:00,#TimRyan #TimRyanForOhio #DefendDemocracy #VoteTimRyanForUSSenate #ExpandTheMajority #VoteBlueForSoManyReasons 🌊🗳️💙⚖️🗽🇺🇸🕊️🌎🌈 https://t.co/OyIdN0KLuz,WillMonox,TimRyan
"{'label': 'Negative', 'score': 0.47531822323799133}",Negative,0.47531822323799133,2022-10-07 21:37:53+00:00,#VoteBlue2022 #TimRyan Just say no to JD Vance!!! https://t.co/49Fc7Ul8Ny,jen_kerns,TimRyan
"{'label': 'Neutral', 'score': 0.5874432325363159}",Neutral,0.5874432325363159,2022-10-07 22:00:26+00:00,@TimRyan America needs #JDVance in Washington!,AtlasKC,JDVance
"{'label': 'Negative', 'score': 0.798520028591156}",Negative,0.798520028591156,2022-10-07 22:38:01+00:00,"#UnfitForOffice #HerschelWalker #JDVance #DougMastriano #BlakeMasters 

#VoteBlue @SenatorWarnock @TimRyan @JoshShapiro @SenMarkKelly https://t.co/FZmNrrlOq5",Deborah33742319,JDVance
"{'label': 'Neutral', 'score': 0.7209655046463013}",Neutral,0.7209655046463013,2022-10-07 23:00:05+00:00,I'm voting for #TimRyan in November. https://t.co/TXYpXgY5fs,galegreenoak,TimRyan
"{'label': 'Neutral', 'score': 0.9059024453163147}",Neutral,0.9059024453163147,2022-10-07 23:29:05+00:00,@TimRyan #JDVance,B2021Lily,JDVance
"{'label': 'Neutral', 'score': 0.5689847469329834}",Neutral,0.5689847469329834,2022-10-07 23:32:52+00:00,"""#JDVance is lined up with the crazies in #Ohio.""

https://t.co/Qcg5g4z6eh

@JDVance1",USNationNews,JDVance
"{'label': 'Positive', 'score': 0.8984455466270447}",Positive,0.8984455466270447,2022-10-08 00:06:10+00:00,"The OLBC proudly endorses @timryanoh for U.S. Senate!
#Vote #timryan #generalelection #votetimryan https://t.co/YfogYhvLmO",_OLBC,TimRyan
"{'label': 'Neutral', 'score': 0.5530524849891663}",Neutral,0.5530524849891663,2022-10-08 00:47:02+00:00,"@TimRyan Go get him; show him what democracy looks like; turn Ohio blue!

#TimRyan",lcsbyers,TimRyan
"{'label': 'Positive', 'score': 0.49261483550071716}",Positive,0.49261483550071716,2022-10-08 01:05:48+00:00,"I’ll drink to that. 

🫱🏻🍷✨🍷🫲🏻

#TimRyan #Midterms2022 #VoteBlue2022 https://t.co/Cvd6ohLv6q",mckra1g,TimRyan
"{'label': 'Neutral', 'score': 0.48895376920700073}",Neutral,0.48895376920700073,2022-10-08 02:27:51+00:00,"#TimRyan 
#vote
#Ohio https://t.co/8nxiXs9Pzz",MichLK32,TimRyan
"{'label': 'Neutral', 'score': 0.5692508816719055}",Neutral,0.5692508816719055,2022-10-08 03:32:51+00:00,"""@JDVance1 is a better-educated version of @HerschelWalker."" - @stuartpstevens #ohsen #TimRyan4OH #TimRyan",cedrictillman,TimRyan
"{'label': 'Neutral', 'score': 0.8916661739349365}",Neutral,0.8916661739349365,2022-10-08 07:12:21+00:00,#timryan https://t.co/U4TMzyOJ89,malka77166386,TimRyan
"{'label': 'Neutral', 'score': 0.764927864074707}",Neutral,0.764927864074707,2022-10-08 08:52:09+00:00,You gonna show up #TimRyan or fly off to California again to collect campaign donations from Hollywood? https://t.co/W8bP8RWQDd,chasbottom,TimRyan
"{'label': 'Negative', 'score': 0.5132930278778076}",Negative,0.5132930278778076,2022-10-08 09:43:25+00:00,"Yeah, Noah. One of the hardest things to do in politics is win a senatorial seat with people who have never run for office, i.e., #DrOz, #Walker, and #JDVance. Not sure the arrogant ones are the Dems here. And maybe, just maybe, mention Roe in an article about the 22 midterms. https://t.co/vAhJq70Ecw",IntelligenciaAI,JDVance
"{'label': 'Positive', 'score': 0.607187807559967}",Positive,0.607187807559967,2022-10-08 10:49:50+00:00,"Tim Ryan for Ohio
https://t.co/l6a2UlUHi9
Amplify his message!
Support his campaign!
Knock doors
Write postcards/letters! 
Follow/Like his accounts
#TimRyan 
#ElectTimRyan
#TimRyanForOhio
#VoteBlue 
#VoteBlue2022",VoteIsAntidote,TimRyan
"{'label': 'Neutral', 'score': 0.7152864336967468}",Neutral,0.7152864336967468,2022-10-08 12:29:11+00:00,@carmencolborne @TimRyan Inflation is tied to many things besides supply chain...re-read ?...how did voting for $786 BILLION IRA reduce inflation? #TimRyan4OH #TimRyan #OHSen #1 Government Spending  #TaxingTim &amp; Progressive Liberals voted $4.8 TRILLION with Biden 100% in 2 Years! Votes have results...,_PaulWasilewski,TimRyan
"{'label': 'Negative', 'score': 0.9460803866386414}",Negative,0.9460803866386414,2022-10-08 15:01:38+00:00,@TimRyan No you are such an awful candidate. You change your colors to get votes. You are a dishonest man and not honorable in any way. #VoteRed #JDVANCE,starrstock55,JDVance
"{'label': 'Positive', 'score': 0.9530322551727295}",Positive,0.9530322551727295,2022-10-08 16:34:36+00:00,"Love this guy @timryan
Vote for #TimRyan https://t.co/6VpKikEpGd",goldenerin,TimRyan
"{'label': 'Negative', 'score': 0.797836422920227}",Negative,0.797836422920227,2022-10-08 21:16:18+00:00,"@Fahrenthold Don't let soulless, exploitative fraud #JDVance anywhere near the U.S. Senate!

Support @TimRyan for #OHSen at:
https://t.co/WD3zjimAzX

#Ohio #GOPLies @TheJordanWatch @OhioQuit @OHDems @OhioYD #opioids",MatHelman,JDVance
"{'label': 'Negative', 'score': 0.835403561592102}",Negative,0.835403561592102,2022-10-08 22:01:13+00:00,"@nytimes Don't let soulless, exploitative fraud #JDVance anywhere near the U.S. Senate!

Support @TimRyan for #OHSen at:
https://t.co/WD3zjiEJO5

#Ohio #GOPLies @TheJordanWatch @OhioQuit @OHDems @OhioYD #opioids",MatHelman,JDVance
"{'label': 'Positive', 'score': 0.8553404808044434}",Positive,0.8553404808044434,2022-10-08 23:31:54+00:00,"Superb primer on OH Senate race, by @bazmaniandevil Ken Bazinet. #JDVance #TimRyan #Ohio https://t.co/185ZUQc2dq",MaraDolan,JDVance
"{'label': 'Positive', 'score': 0.8553404808044434}",Positive,0.8553404808044434,2022-10-08 23:31:54+00:00,"Superb primer on OH Senate race, by @bazmaniandevil Ken Bazinet. #JDVance #TimRyan #Ohio https://t.co/185ZUQc2dq",MaraDolan,TimRyan
"{'label': 'Negative', 'score': 0.8619411587715149}",Negative,0.8619411587715149,2022-10-09 00:11:29+00:00,"Anti-Tim Ryan ad airing in the Cincinnati TV market.

What I noticed in the ad is these people look/act insane, even in their scripted commercials.

The ad reeked of mental insanity, including the voice. 

Unhinged.
#DemVoice1  #TimRyan https://t.co/fepUhVJ2ZG",feedingtubepaul,TimRyan
"{'label': 'Negative', 'score': 0.8678781390190125}",Negative,0.8678781390190125,2022-10-09 00:34:17+00:00,"@GOPChairwoman Attention #Ohio Enough is Enough #MAGA Republican Extremism #JimJordan #JdVance Exposed Endangering Women, Children, Elderly and our Mother Earth 🌍 Vote Them Out #GOPBetrayedAmerica https://t.co/VvPNcCnKfh",celebritykdawg5,JDVance
"{'label': 'Positive', 'score': 0.6071770191192627}",Positive,0.6071770191192627,2022-10-09 01:06:27+00:00,#TimRyan Join me in supporting Help Win Ohio via @actblue https://t.co/yHFUyxQYRF,lazyskier,TimRyan
"{'label': 'Positive', 'score': 0.7340992093086243}",Positive,0.7340992093086243,2022-10-09 01:54:04+00:00,"Elect
#TimRYAN,
OHIO!

🌊💙🌊💙🌊💙🌊 https://t.co/xFseMcjMEJ",redhed67,TimRyan
"{'label': 'Neutral', 'score': 0.5708132982254028}",Neutral,0.5708132982254028,2022-10-09 03:22:11+00:00,"Do BETTER OHIO!

Vote Landsman and Ryan to save yourselves!
Save SOCIAL SECURITY, MEDICARE &amp; DEMOCRACY!
Donate, Volunteer, VOTE!

Join me in supporting Greg Landsman via @actblue https://t.co/dC66YnRO6J #OhioState #TimRyan #Cincinnati #RepublicansAreDestroyingAmerica #voteblue",nancyslavin10,TimRyan
"{'label': 'Positive', 'score': 0.6488409042358398}",Positive,0.6488409042358398,2022-10-09 03:28:56+00:00,#TimRyan #BlueTsunami #RoeRoeRoeYourVote 💙🌊💙🌊💙🌊👇 https://t.co/pBAzGinCgu,pamelaa87827055,TimRyan
"{'label': 'Neutral', 'score': 0.6454055905342102}",Neutral,0.6454055905342102,2022-10-09 04:29:31+00:00,"via @NYTimes “the nonprofit group’s own workers said they had .. been lured by the promise of helping Ohio, but instead had been used to help Mr. Vance start his career in politics.” #Ohio #jdvance  https://t.co/U03QmCiyEl",harveymckinnon,JDVance
"{'label': 'Neutral', 'score': 0.9109063744544983}",Neutral,0.9109063744544983,2022-10-09 04:34:25+00:00,#jdvance #ohio @DispatchAlerts @clevelanddotcom @Enquirer https://t.co/nulFlZiBbK,calvinkholsclaw,JDVance
"{'label': 'Neutral', 'score': 0.9023271799087524}",Neutral,0.9023271799087524,2022-10-09 05:39:53+00:00,"#Midterms2022 #Elections #RedWave #Republicans #Democrat #Congress #Senate #DrOz #HerschelWalker #JDVance
 https://t.co/Nr7ZNHtiqT",BigJohnRasslin,JDVance
"{'label': 'Neutral', 'score': 0.8953908681869507}",Neutral,0.8953908681869507,2022-10-09 09:26:59+00:00,#jdvance #timryan #vote #farmers #ohio #ohiofarmers #Senate https://t.co/wru6Db8AZQ,M_Foy1,JDVance
"{'label': 'Neutral', 'score': 0.8953908681869507}",Neutral,0.8953908681869507,2022-10-09 09:26:59+00:00,#jdvance #timryan #vote #farmers #ohio #ohiofarmers #Senate https://t.co/wru6Db8AZQ,M_Foy1,TimRyan
"{'label': 'Neutral', 'score': 0.8440155386924744}",Neutral,0.8440155386924744,2022-10-09 10:16:15+00:00,#TimRyan #VoteBlue2022 https://t.co/4Z8K9qHRiz,gillian_wells,TimRyan
"{'label': 'Neutral', 'score': 0.7205371856689453}",Neutral,0.7205371856689453,2022-10-09 11:17:24+00:00,"@ForSwartz #FlipOHBlue 
#OH05
#TimRyan
Come on out today to meet Tim Ryan and Craig Swartz today. Catch them for breakfast or pizza for lunch. Watch the game while your there. https://t.co/2AGPV4F2nz",angeleyez407,TimRyan
"{'label': 'Neutral', 'score': 0.8627979159355164}",Neutral,0.8627979159355164,2022-10-09 11:53:46+00:00,#JDVance https://t.co/dFe1s2yL4g,Kathlee81912127,JDVance
"{'label': 'Negative', 'score': 0.8905203342437744}",Negative,0.8905203342437744,2022-10-09 12:45:31+00:00,#TimRyan hates Ohioans https://t.co/FRjEcv89n8,pamp00vey,TimRyan
"{'label': 'Positive', 'score': 0.7523688077926636}",Positive,0.7523688077926636,2022-10-09 14:25:04+00:00,@DemGirafee @TimRyan @TheDemocrats 👋 I’m here! I’ll be voting for #TimRyan &amp; all the other Democrats on my ballot.,jamieizskye,TimRyan
"{'label': 'Neutral', 'score': 0.9436558485031128}",Neutral,0.9436558485031128,2022-10-09 14:46:41+00:00,"@amyklobuchar #OHIO early voting starts October 11th. 
#OH
#TimRyan
#VoteBlue 
#NanWhaley",JackieM20698947,TimRyan
"{'label': 'Positive', 'score': 0.6236761808395386}",Positive,0.6236761808395386,2022-10-09 15:02:13+00:00,@SteveHofstetter @EliseStefanik (but that’s because she’s my congresswoman in #NY21). But I’d love to see @TimRyan defeat #JDVance.,BobMorehouseNY,JDVance
"{'label': 'Negative', 'score': 0.6330357789993286}",Negative,0.6330357789993286,2022-10-09 15:02:55+00:00,"🚥 Excellent read...""Thousands of union jobs were unnecessarily lost forever, and Tim Ryan failed to stop it.""...""Democrats like Ohio’s failed 20-year congressman Tim Ryan think they should decide for you."" #TimRyan #OHSen @JDVancePress @JDVance1 https://t.co/5jwU2OhfQi",_PaulWasilewski,TimRyan
"{'label': 'Negative', 'score': 0.7517751455307007}",Negative,0.7517751455307007,2022-10-09 15:33:41+00:00,"When we say that JDVance is a carpetbagging fraud, soulless and willing to be installed and the puppet to out-of-state billionaires, we didn’t need more evidence, but here you go. 

Vote for an actual Ohioan for #OHSen ! Vote #TimRyan https://t.co/ljapDRsowl",Lucia_Flevares,TimRyan
"{'label': 'Positive', 'score': 0.9703585505485535}",Positive,0.9703585505485535,2022-10-09 15:40:46+00:00,"Love u both !!
Good decent men !!  Compassionate Leadership !
#TimRyan https://t.co/AiasR0Yg0a",ForCaribbean,TimRyan
"{'label': 'Positive', 'score': 0.9857491254806519}",Positive,0.9857491254806519,2022-10-09 17:05:39+00:00,"This is a great campaign ad, it made me smile. Heartwarming is unusual for a political ad. 💙💙 #TimRyan #Ohio #OhioDemocrats #VoteBlue2022 🔵🟦🔵🟦
https://t.co/2UEMfVvHTk",Deirene06,TimRyan
"{'label': 'Negative', 'score': 0.8549167513847351}",Negative,0.8549167513847351,2022-10-09 17:15:24+00:00,You would think he would know where he grew up since he wrote and entire book about Middletown and the lazy people who live there. #JDVance #Ohio #HillybillyTraitor #Middletown #VanceLies https://t.co/xbEbNJptPa,Whatthecatsaid1,JDVance
"{'label': 'Neutral', 'score': 0.6992232203483582}",Neutral,0.6992232203483582,2022-10-09 17:58:39+00:00,Why the fuss? This is as true as most anything #JDVance has said about himself. #OHSEN https://t.co/JemFATyYhV,EverydayRegan,JDVance
"{'label': 'Neutral', 'score': 0.6511625647544861}",Neutral,0.6511625647544861,2022-10-09 18:17:28+00:00,"#Ohio #TimRyan
#Vote #Blue https://t.co/ydIQKZcNB1",imaflosser,TimRyan
"{'label': 'Neutral', 'score': 0.5917587876319885}",Neutral,0.5917587876319885,2022-10-09 20:20:20+00:00,@DebbieSticks @TimRyan @JDVance1 I am from Youngstown and #JDVance is no @TimRyan Nor has #JDVance ever lived in Youngstown. He doesn’t even live in OH anymore. He has 2 million $ residences. One in San Francisco where his wife is a corporate lawyer and one in DC. His wife clerked for despicable #Kavanaugh.,jdf754,JDVance
"{'label': 'Positive', 'score': 0.9209160804748535}",Positive,0.9209160804748535,2022-10-09 21:37:45+00:00,"#OHIO Elect #TimRyan to bring my home state 
back to #GREATNESS Again! https://t.co/M36CUwvBju",ExactlyCharley,TimRyan
"{'label': 'Neutral', 'score': 0.8967514634132385}",Neutral,0.8967514634132385,2022-10-09 22:09:24+00:00,"#jdvance #Ohio
@DispatchAlerts @Enquirer @clevelanddotcom https://t.co/e08xXUY6Nb",calvinkholsclaw,JDVance
"{'label': 'Neutral', 'score': 0.3704516887664795}",Neutral,0.3704516887664795,2022-10-09 23:37:49+00:00,"🟥 Oh Peter Thiel is trending! 
I never miss an opportunity to share with people just who Peter Thiel is.... 

Made a thread
About that horrible human . 
🟥👇🧵

https://t.co/BuWrqPMScU

-----
#PeterThiel #JDVance #elections2022 #vote",schachin,JDVance
"{'label': 'Neutral', 'score': 0.7071384191513062}",Neutral,0.7071384191513062,2022-10-10 00:46:32+00:00,@JDVancePress @JDVance1 Ohioans will vote…for #TimRyan !!!!!,jeannine_bartel,TimRyan
"{'label': 'Neutral', 'score': 0.5575616955757141}",Neutral,0.5575616955757141,2022-10-10 00:49:51+00:00,"#Republicans Talking Point Omits Key Details About #StimulusPayments to #Inmates
Now, about that misleading #TimRyan ad... https://t.co/7UYk5KXc22 via @factcheckdotorg",Robnda216,TimRyan
"{'label': 'Positive', 'score': 0.6099370121955872}",Positive,0.6099370121955872,2022-10-10 00:51:11+00:00,#Ohio's #TimRyan voted with #NancyPelosi &amp; #JoeBiden 100% of the time. Give him a shout out next time you fill your tank. #sundayvibes https://t.co/xECIjM7mqx https://t.co/IrWhnw7BUu,chasbottom,TimRyan
"{'label': 'Negative', 'score': 0.565929114818573}",Negative,0.565929114818573,2022-10-10 01:13:41+00:00,"@RepTimRyan Defeat #JDVance
Elect @RepTimRyan 
#Roevember #VoteBlueToProtectYourRights #ReformSCOTUS
https://t.co/yPKBiYGCoF",emmydarcy88,JDVance
"{'label': 'Neutral', 'score': 0.633389949798584}",Neutral,0.633389949798584,2022-10-10 01:16:13+00:00,"Defeat #JDVance
Elect @RepTimRyan 
https://t.co/yPKBiYYLCN",emmydarcy88,JDVance
"{'label': 'Positive', 'score': 0.8877412676811218}",Positive,0.8877412676811218,2022-10-10 01:49:56+00:00,"Thank you to these hard working #MomsDemand volunteers!!! #TimRyan will protect our children, while #GOPTakesNRA$$ https://t.co/qKpTUUFO8L",BrooklynPTgal,TimRyan
